room_id,survey_id,host_id,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,last_modified,latitude,longitude,location
7109515,1428,32705238,Entire home/apt,Toronto,Annex ,13,5,2,1,199,2017-07-10 12:37:51.464292,43.676275,-79.400908,0101000020E61000001B2D077AA8D953C01B0DE02D90D64540
153000,1428,735795,Entire home/apt,Toronto,Waterfront Communities-The Island ,32,4.5,4,2,199,2017-07-10 12:37:52.385328,43.643661,-79.391547,0101000020E610000034F6251B0FD953C0F75AD07B63D24540
4745352,1428,20365461,Entire home/apt,Toronto,Waterfront Communities-The Island ,10,5,2,1,200,2017-07-10 12:37:55.063370,43.64406,-79.398206,0101000020E61000008BC404357CD953C0B554DE8E70D24540
16479426,1428,321906,Entire home/apt,Toronto,Waterfront Communities-The Island ,19,5,4,2,199,2017-07-10 12:37:55.078762,43.646654,-79.391503,0101000020E61000004C5299620ED953C0EEE9EA8EC5D24540
571239,1428,2811178,Entire home/apt,Toronto,Greenwood-Coxwell ,13,4.5,6,3,200,2017-07-10 12:37:56.583589,43.681808,-79.324617,0101000020E610000071AE6186C6D453C059130B7C45D74540
3971967,1428,8260044,Entire home/apt,Toronto,Waterfront Communities-The Island ,17,5,4,1,200,2017-07-10 12:37:57.642155,43.640989,-79.392863,0101000020E6100000BE33DAAA24D953C0410C74ED0BD24540
4095915,1428,846505,Entire home/apt,Toronto,Greenwood-Coxwell ,13,5,8,3,200,2017-07-10 12:37:59.396254,43.664026,-79.321451,0101000020E61000000E1137A792D453C0CBD8D0CDFED44540
3171637,1428,16085370,Entire home/apt,Toronto,Playter Estates-Danforth ,15,5,6,3,200,2017-07-10 12:37:59.416401,43.6802,-79.356987,0101000020E6100000388600E0D8D653C09E5E29CB10D74540
13941445,1428,22490810,Entire home/apt,Toronto,Waterfront Communities-The Island ,14,4.5,5,2,187,2017-07-10 12:37:59.419247,43.64207,-79.400319,0101000020E6100000EA3D95D39ED953C011DF89592FD24540
7202685,1428,16085203,Entire home/apt,Toronto,Waterfront Communities-The Island ,42,5,4,2,199,2017-07-10 12:37:59.424453,43.639241,-79.39584,0101000020E6100000B79C4B7155D953C094A12AA6D2D14540
13532704,1428,63957715,Entire home/apt,Toronto,Waterfront Communities-The Island ,36,5,6,2,200,2017-07-10 12:37:59.430047,43.642256,-79.397169,0101000020E61000000B7F86376BD953C074D4D17135D24540
13585289,1428,27709496,Entire home/apt,Toronto,Waterfront Communities-The Island ,23,5,6,2,191,2017-07-10 12:38:01.587528,43.64219,-79.380886,0101000020E61000004660AC6F60D853C0BCE82B4833D24540
16993068,1428,87587601,Entire home/apt,Toronto,Waterfront Communities-The Island ,15,5,6,2,202,2017-07-10 12:38:01.619092,43.648377,-79.393478,0101000020E6100000836C59BE2ED953C0433D7D04FED24540
6040897,1428,23705522,Entire home/apt,Toronto,Waterfront Communities-The Island ,93,5,6,2,187,2017-07-10 12:38:02.719558,43.63773,-79.398733,0101000020E610000080B56AD784D953C0CBD6FA22A1D14540
10627284,1428,6540835,Entire home/apt,Toronto,South Riverdale ,41,5,7,3,192,2017-07-10 12:38:05.333662,43.65581,-79.34068,0101000020E6100000AF997CB3CDD553C0E4310395F1D34540
3167354,1428,91047,Entire home/apt,Toronto,Waterfront Communities-The Island ,11,5,2,1,192,2017-07-10 12:38:06.375470,43.647377,-79.397817,0101000020E6100000BE326FD575D953C05F97E13FDDD24540
17388045,1428,49904395,Entire home/apt,Toronto,Kensington-Chinatown ,18,5,4,2,204,2017-07-10 12:38:10.775371,43.650641,-79.387835,0101000020E6100000A04FE449D2D853C0E7374C3448D34540
8153381,1428,3575426,Entire home/apt,Toronto,Roncesvalles ,31,5,6,3,196,2017-07-10 12:38:12.457933,43.640233,-79.438505,0101000020E61000007B88467710DC53C0F568AA27F3D14540
15845286,1428,12243051,Entire home/apt,Toronto,University ,21,5,8,3,199,2017-07-10 12:38:12.462895,43.658615,-79.406989,0101000020E61000003B35971B0CDA53C0D8D30E7F4DD44540
16213335,1428,14109735,Entire home/apt,Toronto,Kingsview Village-The Westway ,22,5,8,5,200,2017-07-10 12:38:12.467801,43.697481,-79.560636,0101000020E6100000753DD175E1E353C06B4AB20E47D94540
7694686,1428,13777731,Entire home/apt,Toronto,Trinity-Bellwoods ,15,5,4,2,200,2017-07-10 12:38:12.482436,43.647563,-79.409418,0101000020E610000033198EE733DA53C0C18C2958E3D24540
6570486,1428,34365954,Entire home/apt,Toronto,Roncesvalles ,32,5,7,4,204,2017-07-10 12:38:13.936354,43.642934,-79.431784,0101000020E6100000E8BB5B59A2DB53C044BE4BA94BD24540
6304719,1428,32353738,Entire home/apt,Toronto,Waterfront Communities-The Island ,152,5,10,3,199,2017-07-10 12:38:13.944234,43.640097,-79.398851,0101000020E6100000853E58C686D953C044A2D0B2EED14540
14916561,1428,32506635,Entire home/apt,Toronto,Dovercourt-Wallace Emerson-Junction ,20,5,7,3,200,2017-07-10 12:38:16.485266,43.665843,-79.438759,0101000020E6100000D8F4A0A014DC53C0A1A2EA573AD54540
1801668,1428,847202,Entire home/apt,Toronto,Little Portugal ,25,5,6,3,192,2017-07-10 12:38:21.847283,43.649069,-79.439088,0101000020E61000003A048E041ADC53C078EC67B114D34540
7019130,1428,33507941,Entire home/apt,Toronto,Waterfront Communities-The Island ,23,5,4,2,200,2017-07-10 12:38:22.765609,43.63694,-79.39716,0101000020E6100000E1D1C6116BD953C0D3C1FA3F87D14540
9778366,1428,9700971,Entire home/apt,Toronto,Waterfront Communities-The Island ,15,5,11,2,192,2017-07-10 12:38:22.781912,43.639189,-79.39792,0101000020E6100000289B728577D953C0427BF5F1D0D14540
11545280,1428,14192890,Entire home/apt,Toronto,Waterfront Communities-The Island ,17,4.5,6,1,199,2017-07-10 12:38:26.926978,43.643573,-79.388901,0101000020E61000006E1805C1E3D853C058CB9D9960D24540
17793499,1428,72285495,Entire home/apt,Toronto,Waterfront Communities-The Island ,19,5,8,2,239,2017-07-10 12:38:30.634994,43.643401,-79.389942,0101000020E61000008F554ACFF4D853C05A9BC6F65AD24540
13094031,1428,27971846,Entire home/apt,Toronto,Church-Yonge Corridor ,32,4.5,4,2,207,2017-07-10 12:38:30.646335,43.657154,-79.375633,0101000020E61000001893FE5E0AD853C0C1374D9F1DD44540
12523798,1428,67841338,Entire home/apt,Toronto,Annex ,39,5,4,2,228,2017-07-10 12:38:30.653879,43.672385,-79.38898,0101000020E610000014B35E0CE5D853C015A930B610D64540
13473906,1428,68068283,Entire home/apt,Toronto,Bay Street Corridor ,46,5,4,2,208,2017-07-10 12:38:30.659977,43.666049,-79.38951,0101000020E6100000C2DD59BBEDD853C04A44F81741D54540
12468378,1428,11949507,Entire home/apt,Toronto,Moss Park ,12,5,6,3,279,2017-07-10 12:38:32.431394,43.659349,-79.367459,0101000020E6100000BCE7C07284D753C03DD34B8C65D44540
17802438,1428,1198630,Entire home/apt,Toronto,Annex ,12,5,4,2,240,2017-07-10 12:38:32.437415,43.670786,-79.394995,0101000020E610000058C51B9947D953C0AD4ECE50DCD54540
6868389,1428,35992132,Entire home/apt,Toronto,Annex ,75,5,7,4,236,2017-07-10 12:38:32.440195,43.679707,-79.390819,0101000020E6100000F2E9B12D03D953C05FEE93A300D74540
15649505,1428,25400505,Entire home/apt,Toronto,Waterfront Communities-The Island ,61,5,8,3,279,2017-07-10 12:38:32.452720,43.643772,-79.388615,0101000020E61000000BEF7211DFD853C04E0AF31E67D24540
3905999,1428,20230145,Entire home/apt,Toronto,Waterfront Communities-The Island ,47,5,4,2,240,2017-07-10 12:38:32.464129,43.639059,-79.397436,0101000020E6100000329067976FD953C0749B70AFCCD14540
7747861,1428,38677739,Entire home/apt,Toronto,Waterfront Communities-The Island ,11,5,4,2,260,2017-07-10 12:38:33.790689,43.637914,-79.398432,0101000020E6100000836BEEE87FD953C08DD47B2AA7D14540
7395032,1428,20984359,Entire home/apt,Toronto,Waterfront Communities-The Island ,21,5,6,3,231,2017-07-10 12:38:33.796026,43.641954,-79.401176,0101000020E61000002BFC19DEACD953C0A8C4758C2BD24540
12042925,1428,63548913,Entire home/apt,Toronto,Trinity-Bellwoods ,35,4.5,10,4,289,2017-07-10 12:38:33.827158,43.648395,-79.421279,0101000020E610000076DF313CF6DA53C0E9F17B9BFED24540
6198704,1428,4426242,Entire home/apt,Toronto,Waterfront Communities-The Island ,72,4.5,5,2,241,2017-07-10 12:38:34.601864,43.646936,-79.393609,0101000020E6100000529ACDE330D953C0724D81CCCED24540
14338549,1428,48204283,Entire home/apt,Toronto,Waterfront Communities-The Island ,38,5,4,2,237,2017-07-10 12:38:34.611689,43.646601,-79.392315,0101000020E6100000BCAE5FB01BD953C0CB4752D2C3D24540
5446342,1428,27709496,Entire home/apt,Toronto,Niagara ,55,5,7,3,239,2017-07-10 12:38:34.632758,43.639977,-79.401964,0101000020E6100000D78A36C7B9D953C09A982EC4EAD14540
8934503,1428,11758862,Entire home/apt,Toronto,Lawrence Park North ,18,5,8,4,280,2017-07-10 12:38:36.564186,43.725045,-79.40544,0101000020E6100000601F9DBAF2D953C06D904946CEDC4540
4410388,1428,22868073,Entire home/apt,Toronto,Waterfront Communities-The Island ,107,5,4,2,280,2017-07-10 12:38:36.589782,43.643408,-79.401752,0101000020E61000009146054EB6D953C00DFE7E315BD24540
17023197,1428,105269100,Entire home/apt,Toronto,Waterfront Communities-The Island ,26,5,10,2,231,2017-07-10 12:38:36.593118,43.646619,-79.403451,0101000020E610000077A22424D2D953C072FC5069C4D24540
13938293,1428,534666,Entire home/apt,Toronto,Willowdale East ,17,5,2,1,224,2017-07-10 12:38:36.598840,43.762022,-79.409141,0101000020E6100000FA9CBB5D2FDA53C0906AD8EF89E14540
9971458,1428,22682642,Entire home/apt,Toronto,Dovercourt-Wallace Emerson-Junction ,35,5,6,3,291,2017-07-10 12:38:38.415805,43.66931,-79.439305,0101000020E610000009FEB7921DDC53C0617138F3ABD54540
5037911,1428,15433871,Entire home/apt,Toronto,Church-Yonge Corridor ,63,5,6,2,239,2017-07-10 12:38:38.441406,43.666014,-79.383873,0101000020E610000050340F6091D853C0CD565EF23FD54540
17383380,1428,22255497,Entire home/apt,Toronto,Waterfront Communities-The Island ,47,5,4,1,239,2017-07-10 12:38:38.458478,43.646082,-79.400359,0101000020E610000031EA5A7B9FD953C06344A2D0B2D24540
15056731,1428,25607601,Entire home/apt,Toronto,Waterfront Communities-The Island ,14,5,6,2,260,2017-07-10 12:38:38.462347,43.640306,-79.390751,0101000020E610000046787B1002D953C05FB7088CF5D14540
16991633,1428,490177,Entire home/apt,Toronto,Waterfront Communities-The Island ,38,5,8,2,239,2017-07-10 12:38:39.581379,43.642954,-79.381583,0101000020E61000006A6D1ADB6BD853C08C6A11514CD24540
16016063,1428,7566494,Entire home/apt,Toronto,South Parkdale ,17,4.5,4,2,240,2017-07-10 12:38:39.586459,43.640797,-79.425008,0101000020E61000007522C15433DB53C0FD2FD7A205D24540
13436990,1428,8702985,Entire home/apt,Toronto,Trinity-Bellwoods ,28,5,6,3,295,2017-07-10 12:38:39.589113,43.653106,-79.41448,0101000020E610000026361FD786DA53C0236937FA98D34540
13754255,1428,18088946,Entire home/apt,Toronto,Trinity-Bellwoods ,17,4.5,6,3,263,2017-07-10 12:38:41.427812,43.650332,-79.412158,0101000020E61000003AB2F2CB60DA53C069C537143ED34540
6092208,1428,22822269,Entire home/apt,Toronto,Little Portugal ,29,5,4,2,220,2017-07-10 12:38:41.438422,43.648309,-79.434002,0101000020E6100000831953B0C6DB53C0EA5910CAFBD24540
8634098,1428,32876233,Entire home/apt,Toronto,Church-Yonge Corridor ,19,5,8,4,260,2017-07-10 12:38:43.307302,43.663027,-79.377634,0101000020E6100000E4F6CB272BD853C0B8AE9811DED44540
16093392,1428,965557,Entire home/apt,Toronto,Trinity-Bellwoods ,30,5,14,6,239,2017-07-10 12:38:43.317518,43.650693,-79.418587,0101000020E6100000F8E12021CADA53C0395E81E849D34540
15866585,1428,1783179,Entire home/apt,Toronto,Niagara ,25,5,8,2,304,2017-07-10 12:38:43.324975,43.64509,-79.409313,0101000020E6100000F834272F32DA53C0037D224F92D24540
7971245,1428,33507941,Entire home/apt,Toronto,Waterfront Communities-The Island ,11,4.5,4,2,240,2017-07-10 12:38:43.331551,43.641635,-79.39441,0101000020E6100000C8CD70033ED953C0077C7E1821D24540
15578907,1428,71516792,Entire home/apt,Toronto,Mimico ,16,5,6,2,231,2017-07-10 12:38:43.336119,43.625235,-79.479418,0101000020E610000047C7D5C8AEDE53C044A852B307D04540
15165338,1428,2825185,Entire home/apt,Toronto,Waterfront Communities-The Island ,17,5,5,2,280,2017-07-10 12:38:43.339117,43.644456,-79.401978,0101000020E610000089EDEE01BAD953C001DBC1887DD24540
16556492,1428,50841344,Entire home/apt,Toronto,Danforth ,16,5,6,3,224,2017-07-10 12:38:43.342222,43.680911,-79.345424,0101000020E610000039D0436D1BD653C04B3E761728D74540
10773872,1428,2199822,Entire home/apt,Toronto,Moss Park ,75,5,12,3,279,2017-07-10 12:38:44.597429,43.653211,-79.371899,0101000020E6100000919A7631CDD753C09831056B9CD34540
12930083,1428,10684759,Entire home/apt,Toronto,Niagara ,19,5,3,1,248,2017-07-10 12:38:44.602589,43.643481,-79.409281,0101000020E6100000F277EFA831DA53C0774CDD955DD24540
13854914,1428,23426689,Entire home/apt,Toronto,South Riverdale ,28,5,8,3,279,2017-07-10 12:38:44.608341,43.661041,-79.336819,0101000020E6100000F96A47718ED553C05628D2FD9CD44540
11090342,1428,1798495,Entire home/apt,Toronto,Niagara ,17,5,6,3,260,2017-07-10 12:38:46.124315,43.637289,-79.404236,0101000020E61000006AF7AB00DFD953C0DF8C9AAF92D14540
5704298,1428,29572863,Entire home/apt,Toronto,Waterfront Communities-The Island ,24,5,4,2,217,2017-07-10 12:38:46.155717,43.640677,-79.383441,0101000020E610000084BC1E4C8AD853C0522635B401D24540
5708624,1428,9700971,Entire home/apt,Toronto,Waterfront Communities-The Island ,31,4.5,8,3,279,2017-07-10 12:38:47.691537,43.640219,-79.392416,0101000020E6100000569BFF571DD953C090A339B2F2D14540
1859464,1428,9700971,Entire home/apt,Toronto,Waterfront Communities-The Island ,108,4.5,8,3,238,2017-07-10 12:38:47.697404,43.641234,-79.38942,0101000020E6100000221ADD41ECD853C0A88AA9F413D24540
15207378,1428,49288354,Entire home/apt,Toronto,Waterfront Communities-The Island ,10,4.5,5,2,240,2017-07-10 12:38:47.702536,43.64272,-79.382615,0101000020E610000061FD9FC37CD853C0183E22A644D24540
13083421,1428,72249424,Entire home/apt,Toronto,Trinity-Bellwoods ,60,5,10,3,263,2017-07-10 12:38:47.709697,43.646681,-79.417682,0101000020E61000002F88484DBBDA53C0E8F86871C6D24540
12950119,1428,785826,Entire home/apt,Toronto,Waterfront Communities-The Island ,16,5,8,3,300,2017-07-10 12:38:49.426625,43.644598,-79.391044,0101000020E610000002D369DD06D953C09488F02F82D24540
1699994,1428,8976677,Entire home/apt,Toronto,Niagara ,33,5,6,2,260,2017-07-10 12:38:49.445689,43.644818,-79.40651,0101000020E6100000CEDF844204DA53C0A2EF6E6589D24540
5335087,1428,314617,Entire home/apt,Toronto,Moss Park ,11,5,4,2,239,2017-07-10 12:38:49.459980,43.656052,-79.370179,0101000020E61000009FAA4203B1D753C0DA3C0E83F9D34540
14577137,1428,43099463,Entire home/apt,Toronto,Waterfront Communities-The Island ,42,5,8,2,249,2017-07-10 12:38:51.264185,43.641001,-79.382513,0101000020E6100000DF52CE177BD853C006DA1D520CD24540
11632467,1428,50807051,Entire home/apt,Toronto,Rockcliffe-Smythe ,31,4.5,14,5,239,2017-07-10 12:38:51.277173,43.669389,-79.49163,0101000020E6100000E1EEACDD76DF53C0ADA6EB89AED54540
14727398,1428,6397629,Entire home/apt,Toronto,Casa Loma ,32,5,9,4,285,2017-07-10 12:38:51.285973,43.682034,-79.404892,0101000020E61000005F9A22C0E9D953C04A61DEE34CD74540
5668954,1428,3137894,Entire home/apt,Toronto,Waterfront Communities-The Island ,40,4.5,4,2,231,2017-07-10 12:38:51.288507,43.645584,-79.393922,0101000020E610000032CB9E0436D953C012691B7FA2D24540
9758488,1428,1816117,Entire home/apt,Toronto,Danforth ,15,5,7,4,220,2017-07-10 12:38:51.292655,43.681336,-79.343438,0101000020E6100000098D60E3FAD553C032CB9E0436D74540
12398730,1428,67041866,Entire home/apt,Toronto,Waterfront Communities-The Island ,99,5,6,1,224,2017-07-10 12:38:51.298194,43.649894,-79.387275,0101000020E6100000BDE3141DC9D853C0EEEE01BA2FD34540
14319900,1428,87587601,Entire home/apt,Toronto,Waterfront Communities-The Island ,24,5,5,2,212,2017-07-10 12:38:52.647115,43.647277,-79.393283,0101000020E6100000A8C4758C2BD953C0FC3905F9D9D24540
16487255,1428,4951854,Entire home/apt,Toronto,Trinity-Bellwoods ,13,5,4,2,239,2017-07-10 12:38:52.651539,43.647955,-79.424053,0101000020E610000053B131AF23DB53C0CD237F30F0D24540
14168591,1428,55357443,Entire home/apt,Toronto,Waterfront Communities-The Island ,21,4.5,5,2,280,2017-07-10 12:38:52.656178,43.644516,-79.380712,0101000020E6100000774CDD955DD853C0D7DF12807FD24540
9249866,1428,8280084,Entire home/apt,Toronto,High Park-Swansea ,45,4.5,8,4,300,2017-07-10 12:38:52.659008,43.638994,-79.478761,0101000020E61000006B662D05A4DE53C08C2B2E8ECAD14540
6885755,1428,32160364,Entire home/apt,Toronto,Waterfront Communities-The Island ,10,5,3,2,239,2017-07-10 12:38:54.407658,43.644067,-79.400886,0101000020E610000027DBC01DA8D953C067B796C970D24540
11056092,1428,57382070,Entire home/apt,Toronto,University ,14,4.5,7,1,280,2017-07-10 12:38:54.447152,43.662245,-79.401981,0101000020E61000004227840EBAD953C04278B471C4D44540
1762021,1428,44259,Entire home/apt,Toronto,Palmerston-Little Italy ,33,5,9,4,216,2017-07-10 12:38:56.366902,43.661065,-79.412747,0101000020E61000006AA164726ADA53C0DFC325C79DD44540
13157996,1428,67041866,Entire home/apt,Toronto,Kensington-Chinatown ,87,5,6,1,239,2017-07-10 12:38:56.380349,43.650796,-79.387022,0101000020E61000004835ECF7C4D853C00E2F88484DD34540
764983,1428,3674322,Entire home/apt,Toronto,East End-Danforth ,16,5,7,3,240,2017-07-10 12:38:56.386381,43.680858,-79.309451,0101000020E6100000BA2D910BCED353C0289CDD5A26D74540
3880373,1428,9076531,Entire home/apt,Toronto,The Beaches ,37,4.5,7,3,231,2017-07-10 12:38:58.478985,43.673294,-79.283933,0101000020E6100000555051F52BD253C0E84B6F7F2ED64540
6493990,1428,33943563,Entire home/apt,Toronto,Dufferin Grove ,10,5,6,3,260,2017-07-10 12:38:58.487096,43.656115,-79.439283,0101000020E610000015AC71361DDC53C020B58993FBD34540
13769135,1428,13861509,Entire home/apt,Toronto,Waterfront Communities-The Island ,11,5,4,2,224,2017-07-10 12:38:58.498008,43.64769,-79.397999,0101000020E6100000CE35CCD078D953C01EF98381E7D24540
8301336,1428,534666,Entire home/apt,Toronto,Bayview Village ,33,4.5,4,2,280,2017-07-10 12:39:01.748709,43.767143,-79.370986,0101000020E61000008751103CBED753C07B2DE8BD31E24540
14490333,1428,4763818,Entire home/apt,Toronto,Victoria Village ,30,5,16,1,296,2017-07-10 12:39:03.515977,43.724802,-79.310252,0101000020E61000003161342BDBD353C0A609DB4FC6DC4540
12468115,1428,67475413,Entire home/apt,Toronto,Broadview North ,38,5,12,5,266,2017-07-10 12:39:06.308855,43.691759,-79.355702,0101000020E6100000CB4752D2C3D653C059DB148F8BD84540
16382943,1428,15697944,Entire home/apt,Toronto,Lansing-Westgate ,11,4.5,6,4,263,2017-07-10 12:39:06.312857,43.759032,-79.421603,0101000020E61000005039268BFBDA53C0094FE8F527E14540
10773960,1428,29832197,Entire home/apt,Toronto,University ,119,5,5,2,234,2017-07-10 12:39:10.259480,43.66193,-79.401361,0101000020E6100000F3380CE6AFD953C0E21E4B1FBAD44540
2062078,1428,9096492,Entire home/apt,Toronto,South Riverdale ,17,5,6,2,239,2017-07-10 12:39:13.667845,43.660414,-79.334023,0101000020E6100000284701A260D553C008E9297288D44540
12485462,1428,49573755,Entire home/apt,Toronto,South Riverdale ,30,5,12,5,260,2017-07-10 12:39:13.671340,43.659283,-79.342523,0101000020E61000002EC896E5EBD553C086E7A56263D44540
17790383,1428,34780966,Entire home/apt,Toronto,Niagara ,14,5,8,3,255,2017-07-10 12:39:13.676404,43.636301,-79.400325,0101000020E61000005BB1BFEC9ED953C0C0B4A84F72D14540
64003,1428,312769,Entire home/apt,Toronto,Moss Park ,42,5,9,4,252,2017-07-10 12:39:13.681320,43.659549,-79.367007,0101000020E6100000CC99ED0A7DD753C0048E041A6CD44540
15760005,1428,55188259,Entire home/apt,Toronto,Waterfront Communities-The Island ,37,5,6,2,239,2017-07-10 12:39:16.202378,43.641177,-79.383448,0101000020E6100000DDED7A698AD853C044F9821612D24540
10042369,1428,11627597,Entire home/apt,Toronto,Waterfront Communities-The Island ,66,5,8,3,232,2017-07-10 12:39:16.208287,43.643472,-79.381742,0101000020E61000009E60FF756ED853C024F25D4A5DD24540
13202324,1428,18839267,Entire home/apt,Toronto,Waterfront Communities-The Island ,26,4.5,5,2,239,2017-07-10 12:39:17.839847,43.641267,-79.39605,0101000020E61000002C6519E258D953C084807C0915D24540
4530973,1428,23026810,Entire home/apt,Toronto,Birchcliffe-Cliffside ,12,4.5,8,3,296,2017-07-10 12:39:19.565558,43.689247,-79.266097,0101000020E61000001424B6BB07D153C0DDEEE53E39D84540
8391219,1428,32794340,Entire home/apt,Toronto,Kensington-Chinatown ,70,5,6,3,239,2017-07-10 12:39:19.580272,43.652994,-79.402996,0101000020E6100000CE1ABCAFCAD953C0FB3DB14E95D34540
16112538,1428,23705522,Entire home/apt,Toronto,Waterfront Communities-The Island ,41,5,7,2,239,2017-07-10 12:39:19.583222,43.638981,-79.397668,0101000020E61000009BAA7B6473D953C0F8E12021CAD14540
4680680,1428,24205695,Entire home/apt,Toronto,Greenwood-Coxwell ,17,5,6,3,216,2017-07-10 12:39:20.323536,43.668533,-79.31776,0101000020E610000087FE092E56D453C0FCA5457D92D54540
13493102,1428,4114063,Entire home/apt,Toronto,Niagara ,27,5,4,2,220,2017-07-10 12:39:23.821502,43.637069,-79.405359,0101000020E6100000EA08E066F1D953C0D0251C7A8BD14540
14654879,1428,67041866,Entire home/apt,Toronto,Waterfront Communities-The Island ,73,5,6,2,239,2017-07-10 12:39:23.824202,43.650377,-79.388279,0101000020E61000004FAE2990D9D853C00989B48D3FD34540
1085461,1428,5967259,Entire home/apt,Toronto,The Beaches ,13,5,6,2,240,2017-07-10 12:39:23.831905,43.672202,-79.294086,0101000020E6100000880D164ED2D253C0242713B70AD64540
3979252,1428,20623894,Entire home/apt,Toronto,Rosedale-Moore Park ,13,4.5,2,1,240,2017-07-10 12:39:25.588906,43.67672,-79.385394,0101000020E6100000C784984BAAD853C04A46CEC29ED64540
15360977,1428,33507941,Entire home/apt,Toronto,Waterfront Communities-The Island ,22,5,4,2,240,2017-07-10 12:39:25.597747,43.642612,-79.383457,0101000020E6100000079B3A8F8AD853C032022A1C41D24540
8409142,1428,23705522,Entire home/apt,Toronto,Waterfront Communities-The Island ,33,4.5,8,3,239,2017-07-10 12:39:25.600147,43.64214,-79.393493,0101000020E61000001E8D43FD2ED953C00ABABDA431D24540
13235797,1428,2436406,Entire home/apt,Toronto,Waterfront Communities-The Island ,30,5,2,1,260,2017-07-10 12:39:25.617578,43.648653,-79.387633,0101000020E61000006C76A4FACED853C0E5B9BE0F07D34540
98136,1428,518383,Entire home/apt,Toronto,Waterfront Communities-The Island ,41,5,5,2,240,2017-07-10 12:39:27.489442,43.632662,-79.356158,0101000020E61000005C8DEC4ACBD653C003B68311FBD04540
228568,1428,934821,Entire home/apt,Toronto,North St.James Town ,51,5,4,2,212,2017-07-10 12:39:29.736223,43.667708,-79.376791,0101000020E6100000569BFF571DD853C087A3AB7477D54540
15886522,1428,103023716,Entire home/apt,Toronto,Rosedale-Moore Park ,19,5,5,2,300,2017-07-10 12:39:31.861506,43.671438,-79.387129,0101000020E61000005395B6B8C6D853C055A52DAEF1D54540
8843301,1428,9390065,Entire home/apt,Toronto,South Riverdale ,48,5,6,2,280,2017-07-10 12:39:31.873602,43.658095,-79.344843,0101000020E61000004AD05FE811D653C0A054FB743CD44540
1321397,1428,7173548,Entire home/apt,Toronto,The Beaches ,11,4.5,6,3,220,2017-07-10 12:39:33.614645,43.672388,-79.287118,0101000020E6100000F3052D2460D253C0861C5BCF10D64540
17396848,1428,22868073,Entire home/apt,Toronto,Waterfront Communities-The Island ,19,5,3,1,239,2017-07-10 12:39:40.318752,43.645837,-79.400351,0101000020E6100000F0FACC599FD953C0FCC56CC9AAD24540
17794236,1428,120006793,Entire home/apt,Toronto,Waterfront Communities-The Island ,25,5,8,3,279,2017-07-10 12:39:40.340559,43.641145,-79.383043,0101000020E61000008D7DC9C683D853C0397F130A11D24540
16136016,1428,105269100,Entire home/apt,Toronto,Trinity-Bellwoods ,33,5,14,3,239,2017-07-10 12:39:45.130784,43.645525,-79.413931,0101000020E61000003DF372D87DDA53C00DE02D90A0D24540
14538000,1428,58168772,Entire home/apt,Toronto,Waterfront Communities-The Island ,18,4.5,6,2,263,2017-07-10 12:39:45.139462,43.644978,-79.389688,0101000020E610000032E9EFA5F0D853C0DB519CA38ED24540
17302790,1428,111388855,Entire home/apt,Toronto,Trinity-Bellwoods ,13,5,4,2,215,2017-07-10 12:39:46.722303,43.650286,-79.411999,0101000020E610000005BF0D315EDA53C0F98557923CD34540
12543160,1428,377846,Entire home/apt,Toronto,South Riverdale ,17,5,8,4,287,2017-07-10 12:39:50.338721,43.664355,-79.333266,0101000020E610000099B7EA3A54D553C090F7AA9509D54540
6973000,1428,4882503,Entire home/apt,Toronto,Niagara ,59,5,6,3,232,2017-07-10 12:40:02.743708,43.64327,-79.40574,0101000020E610000075ABE7A4F7D953C0BC3FDEAB56D24540
4030756,1428,314617,Entire home/apt,Toronto,Moss Park ,47,4.5,8,2,259,2017-07-10 12:40:04.640846,43.655829,-79.370011,0101000020E6100000420A9E42AED753C05A626534F2D34540
3002735,1428,15304103,Entire home/apt,Toronto,Niagara ,54,4.5,5,2,207,2017-07-10 12:40:05.604654,43.63875,-79.417261,0101000020E61000005C397B67B4DA53C0F6285C8FC2D14540
1143378,1428,6269395,Entire home/apt,Toronto,Humewood-Cedarvale ,43,5,8,3,207,2017-07-10 12:40:11.706875,43.689838,-79.43109,0101000020E61000007DE882FA96DB53C0DFC4909C4CD84540
2387649,1428,7566494,Entire home/apt,Toronto,Little Portugal ,59,4.5,4,2,239,2017-07-10 12:40:24.652135,43.640827,-79.423331,0101000020E61000008318E8DA17DB53C068B27F9E06D24540
6404287,1428,32632978,Entire home/apt,Toronto,Moss Park ,44,4.5,6,3,228,2017-07-10 12:40:27.256613,43.656316,-79.369043,0101000020E610000056F487669ED753C0B7EBA52902D44540
13846923,1428,31759404,Entire home/apt,Toronto,Waterfront Communities-The Island ,17,5,4,2,240,2017-07-10 12:40:34.665942,43.643995,-79.401386,0101000020E6100000A0C4E74EB0D953C0CDE49B6D6ED24540
8517432,1428,10084811,Entire home/apt,Toronto,Waterfront Communities-The Island ,14,5,6,3,263,2017-07-10 12:40:34.680474,43.639028,-79.399312,0101000020E61000009F39EB538ED953C0399D64ABCBD14540
2927308,1428,14947672,Entire home/apt,Toronto,Waterfront Communities-The Island ,59,5,7,3,303,2017-07-10 12:40:38.595176,43.640731,-79.397389,0101000020E610000092B245D26ED953C04644317903D24540
